,pH,N,P,K,Temp,Rain,Crop
98,7.720098243598932,112.673411497105,48.14506634661553,50.10293703710333,30.112433220893525,905.8087155067751,0.0
99,7.563567093585306,110.12547226906531,47.12913436762915,50.89912050650858,30.734200253594246,986.5424058810885,0.0
100,6.3225377970646095,186.46281213080448,107.41581954419462,100.81199747300384,25.079178727390794,753.4053284229476,1.0
101,6.955439885373667,178.38121486631226,92.9919292318141,99.61229711076469,19.196047054216148,627.2532303160032,1.0
102,7.038082610613926,173.28711842943883,104.75743475788343,99.2044770502328,41.72118195687662,694.2704018653797,1.0
103,6.762459629353244,174.93711330627218,102.65752592358838,99.47702023562525,28.40230709379429,816.1790695966592,1.0
104,6.866335885694275,175.9531357193407,99.1500829497947,100.97421101222142,38.49414045392228,793.2378281846377,1.0
105,6.485985959791865,178.0488444842237,105.47429043028127,100.34546272808922,19.882594078215497,819.0869055732351,1.0
106,6.99090107194693,177.176542584595,103.61748076850148,99.55799321426042,23.23986973182331,797.8772636601019,1.0
107,7.414885399155324,176.18209560075036,104.54914370848626,100.64396842858989,37.70297780197395,805.1401956727273,1.0
108,7.185260661370913,175.44434868797694,99.98235728067856,99.8488212092528,36.459334358094836,781.4902443719894,1.0
109,6.355850843156428,169.4983174841397,105.18086174793048,98.89888674379758,31.340950834534873,842.4838298730283,1.0
110,7.007876034166716,176.5360363207206,98.50618836426155,99.52401596046992,39.76404938052059,793.9168196710168,1.0
111,6.799386700351317,178.4198138054495,96.31086586891168,100.80551565229463,31.085294068986812,833.6312958633932,1.0
112,6.629316931582704,176.02578375798788,103.00982364857654,99.41482481410101,33.75141382064694,714.3814377110974,1.0
113,7.326185388364719,176.70517951148204,106.71456189704236,98.82871362934789,39.08817696977071,762.9103248441774,1.0
114,6.8427510391483315,172.1519014015214,100.69088966623265,99.3988050291648,11.23178180267012,708.4546013245425,1.0
115,6.439100544285303,175.42572213885327,105.45570759935796,100.39783698088982,15.506995235258813,756.6917226017854,1.0
116,6.7550555554009515,173.17608234653804,98.83220459361547,98.78332486810984,23.91019608435385,798.6423898923898,1.0
117,6.411511513711083,172.67887211306265,100.44635038111404,100.24217814078128,21.313299219262486,770.9106550973314,1.0
118,6.893158277075006,162.6443701014994,89.3558281429116,100.72795641705515,35.558309120838906,800.941990843706,1.0
119,7.553753937854452,176.75523891301316,102.60199106439991,99.99058157128748,38.57727333973613,725.6108513650555,1.0
120,6.207521054699604,168.64082241799548,106.93170441920218,101.02918802140668,30.90277022289097,655.8012173466232,1.0
121,6.6805704105880475,178.57768401031672,108.64953252168787,99.85392043104513,31.979587464913994,703.364081957795,1.0
122,6.811892072108528,174.14505787718676,101.90508966400589,99.95167924952631,39.811077709052974,765.0375037625381,1.0
123,6.975557220518201,166.02724465731646,98.98697616501536,100.46334135531052,38.002184528857505,785.6710705377659,1.0
124,7.1135102815529,173.32707742856917,99.45068364376564,99.79558712940016,30.8097054721849,700.8596932151182,1.0
125,6.8363307975252825,175.06630987357562,98.85608506613154,100.94707004343213,35.716065785493164,777.7491671889178,1.0
126,6.760242781930544,172.0708183860495,95.32778926627383,99.61053791846241,54.190560893285806,706.8557379882238,1.0
127,6.362532462842168,175.2551673817207,102.72074479425162,99.63290729335235,46.548177980659744,723.8842550868465,1.0
128,6.819055376349188,175.40337028702302,100.82410342078438,100.75095513084324,39.97779056237592,773.2617817824969,1.0
129,6.66987076564268,172.65410260477216,93.06009778333487,100.39330428966875,35.574156044361594,783.6246766451854,1.0
130,6.482795712517227,171.5923090239532,96.53175123582155,99.3760216296707,30.64314436515655,702.2523929871336,1.0
131,6.772701384497393,171.61511250430854,103.0192287163544,100.04792996812849,30.8261950767889,759.880686978331,1.0
132,7.082136334732579,175.22413195636335,101.22327412285198,99.44337184265979,33.88601381155348,724.0122316470972,1.0
133,6.607534228123025,177.88275015872125,98.00903625190365,100.52713405350741,23.863119721489213,755.3315494432519,1.0
134,7.068071805358169,179.95032672264153,97.89266263106221,99.20198547087207,25.015421656039123,790.6167587845346,1.0
135,6.819372219041067,176.05934271417593,93.44786121526265,99.40110946018014,30.504956012775224,744.1160904179304,1.0
136,7.061258106157872,167.069541298223,87.92225682849389,99.9330089878522,40.74125620265636,807.0699128537631,1.0
137,6.948360877959157,180.3523506425395,100.93411594598983,100.37621875591765,19.511384042627007,882.1176621732257,1.0
138,6.796310020285261,177.05318534168097,103.58682687893656,99.73103008652735,33.25242396635854,805.5325214952866,1.0
139,7.005002470005638,175.20984520181872,96.63591247622213,99.67566401059916,37.96128114420629,740.9998123416815,1.0
140,7.06702456343109,176.429474500271,105.77830675975429,99.5711928750789,32.94474895018647,700.4764733082975,1.0
141,6.711888056233907,172.96563689074404,95.31556600426767,100.65548533196923,34.201570136697335,757.9269893531737,1.0
142,6.690224826823763,176.6768122367961,100.95618866320542,100.1573562276328,29.833066836893064,814.14598000449,1.0
143,6.607251721033818,171.81611674797375,100.88073695777051,100.53398929648903,24.986255525725472,741.1764351025121,1.0
144,6.556595087788557,171.31638442783208,107.45447412797023,99.220777515467,42.70886698815648,698.7278195307189,1.0
145,7.346683741902494,169.3361362724427,99.68685978617279,100.26877855248019,23.259988897578715,836.181200700122,1.0
146,6.863658611075109,173.18660397330592,92.2229696534046,100.37548580193422,27.922473553825032,705.5600342921299,1.0
147,7.9620944138287255,172.78469667558875,106.7868901960344,100.23604552958302,38.60363532622785,765.4908490564484,1.0
148,6.380560511980994,180.14322548421273,104.87913258521144,101.45104804862986,37.56236032836623,845.4968405531555,1.0
149,7.024883706444202,173.25893604198612,101.34171589241487,100.83222415489962,14.671318190878868,676.4695903541203,1.0
150,6.711376226822424,174.4789371655841,98.66944248460506,99.5113039513925,34.253809530414,689.248961519583,1.0
151,6.118543691973611,181.22498547225626,100.54941921561428,99.96511171553202,37.85737173298307,740.6610704196636,1.0
152,7.306100565770566,169.5822047755598,109.58404683446238,100.47503684688103,34.60638655885393,860.9859252185197,1.0
153,6.876263083986679,177.5752154672844,106.40792866810534,100.7233512461485,29.284980052231308,838.42799832281,1.0
154,6.521217787380768,177.91728190914407,96.25775651452419,98.61773834090835,22.752036797149664,709.4463551982733,1.0
155,6.593241582021762,175.3704089673245,103.91317315136224,100.17732349525474,38.611503747828436,789.5603472640469,1.0
156,6.582992166163755,173.39495087424376,100.65246161005038,99.31268692933831,32.32687747264421,780.5898276319602,1.0
157,6.565061922468551,170.9220317519468,105.75252109393695,100.38228481377412,30.083500585015045,789.6262987546708,1.0
158,6.383705813640067,182.25676805326128,95.88632976286658,100.49102407566326,35.569809746661576,710.87820939936,1.0
159,6.960712475329962,176.36378078578608,97.38813215241684,99.60645535916107,42.31514749494683,703.5957308829084,1.0
160,6.883938204819081,172.25021659170784,99.4417520769617,99.67529263524527,31.061763428560774,798.0782973180148,1.0
161,6.421352793163895,175.66792486313634,108.6532743393324,99.11407079053208,17.01052985001966,739.5598513699932,1.0
162,6.8359201080151575,166.88928286176468,106.75946585772667,98.48437618685696,23.956733300057845,781.3919548605822,1.0
163,6.548926973245995,172.29366920333425,101.61394470864599,100.0896044018812,31.809117694833386,783.6041949113724,1.0
164,7.113566920524353,170.00282310586422,99.45967361050037,100.94073077163056,17.93574827071992,826.8379310579159,1.0
165,7.106230984383658,174.33846941184274,96.01739244696459,99.2993625133356,16.915000384523218,721.0117567265886,1.0
166,6.422071960661814,171.9392921634393,94.19874530357801,100.03373326207293,35.0284581393413,865.8677417767155,1.0
167,6.931715353217831,175.40650289013482,100.46583222659666,100.0147745265996,30.253778104278613,766.3872400265865,1.0
168,6.3123182341740245,176.80884265415887,96.97821396736123,100.54566212224682,35.87175785538178,788.8037898400199,1.0
169,6.845950239188495,174.79637934826735,101.97075887899229,99.98525277204101,31.310841493399042,786.5904268711785,1.0
170,7.176296559044038,170.60289275757145,101.18190784988165,100.1159459397535,27.666177427986185,741.293430409162,1.0
171,6.846829276166377,178.47384048508002,102.91434985473146,100.13133930878159,33.5695508888968,856.4938630720504,1.0
172,6.987655964284367,179.49789555476193,95.7904901360883,99.68725239015228,18.584059099487245,783.7717798880642,1.0
173,6.743722015873621,175.45471652177446,108.16126440857906,99.8340373346458,37.15392564048994,740.6890634724735,1.0
174,7.030987797583779,172.99244881131148,102.8260494167076,100.27713922399504,47.07357993599648,696.7734640786482,1.0
175,6.855220348006458,177.97490325447063,107.024494265628,100.49705186571065,37.42618806288445,765.9949181366577,1.0
176,7.214159123255073,168.0054785583044,101.52141215385032,99.8273527282852,28.208616936267344,787.0217255091943,1.0
177,6.664267932238649,175.3534035600354,109.92137715058955,99.32616908936366,37.99664219325965,806.9771331704569,1.0
178,7.157302193526658,175.0253090821614,106.15035865551116,99.95671835490036,43.42810882671854,826.0573641695568,1.0
179,6.903057664004646,171.39658387126428,100.13999313582825,98.01291054037922,26.69244482998058,814.7900528088219,1.0
180,6.633950666990432,178.87299205771916,112.50054252006986,100.09399566320685,35.78102403151322,725.7477495545709,1.0
181,6.275923700107701,169.80225838338728,100.59687903596983,101.02348058100338,46.28844691183509,777.3069678238069,1.0
182,7.021860340898418,169.03440890513966,91.31822497084912,100.85317903428465,27.583289380375284,768.4882726146255,1.0
183,6.826985181987791,182.95969945417332,98.45650137872275,99.86808864868725,24.72680121543938,804.8753199399913,1.0
184,6.732608445188166,171.66642286256686,94.07229342299578,99.7923147594418,17.779612484663062,763.2790842582355,1.0
185,6.49296772076558,178.32703842159904,96.1966950650902,100.70100197301767,37.56064704882718,760.2089949277788,1.0
186,6.376008580780852,174.5864880814845,93.15481749520899,101.04649497284183,34.01633854300135,743.8185513300896,1.0
187,7.0875634329343145,177.12589438494376,98.39236705369697,100.45305380155601,25.94724370617091,739.6462923964953,1.0
188,6.772188326763895,173.16623097725446,94.53720383337834,100.53898644817417,27.044557616506545,827.6914117513334,1.0
189,6.9469863086662285,177.78516513561732,100.78681275757553,99.06991629968746,27.43447825707922,792.6357177308059,1.0
190,6.775344103213128,172.83808376992152,94.43489793093212,99.62312861616559,32.73564632827775,721.1733467271031,1.0
191,6.691027326476747,176.96701474298564,92.39265989286098,99.85504171750577,23.170152740801036,781.3128939083514,1.0
192,7.57012446250609,171.39342493071942,105.91259648767858,99.06802500805867,41.951494581570486,681.3372571838524,1.0
193,7.096802640612873,173.850349420042,101.60060814361402,99.48554378562403,28.173008702499057,785.1445047656184,1.0
194,6.990199544774454,182.81949733896283,95.4222113891779,99.53666541917032,34.2728600782615,750.5708567167087,1.0
195,6.4180602512713705,176.1124507654102,97.64508071898196,100.4351254302773,28.743268106108495,740.587477262123,1.0
196,6.955059370691399,172.06577943295738,106.91456743955953,99.86505777584465,27.226635485683687,704.7347790868191,1.0
197,6.8664868996531485,173.37541080277114,94.3897830860701,99.32024700806166,25.99331413624832,785.9712799221121,1.0
198,6.807919139727662,174.26092193067282,107.37177541532695,99.06225984114727,33.52214967236052,739.439849433667,1.0
199,6.444548895811085,174.85271851446993,94.86618850058217,100.58312577723585,22.996410375061814,772.4240372298884,1.0
200,6.466841091536098,75.00396318147891,46.19638823515248,44.77817321759226,26.199173767821694,1073.226941112301,2.0
201,6.549558448613959,83.1693694156623,33.27615863325537,45.105073405791906,34.65874024629633,934.3411924950458,2.0
202,6.458564814697842,79.58687732547249,43.99911100425293,44.38632292809934,27.776738366101124,963.8438586136682,2.0
203,6.565920120852586,77.54861111949008,31.50542844530542,45.21686197182162,45.066728267238446,946.8155872114977,2.0
204,6.448909244430906,83.79769960641875,29.79939498008163,44.36903585247203,18.368574396326448,932.1107992585274,2.0
205,6.346459653427928,83.01268109200609,37.69767764406307,44.60113244812076,21.286920276036096,909.3492197984282,2.0
206,6.505233744670876,92.22237434109479,34.50758922308746,44.23208243760434,25.51589893911013,1014.3393802553029,2.0
207,6.554535783637399,84.836207213196,38.849856787728704,45.06598421697075,15.980970216735816,958.7047426017496,2.0
208,6.268835109490302,88.32429499313513,37.28495467032279,45.2405891611975,30.422506261918677,1026.1378269999657,2.0
209,6.27161350964887,82.99872745406597,35.06559028219415,44.98384140763271,24.215160106928018,985.8494105104907,2.0
210,6.452234760002906,79.71694394263068,37.09142185586042,46.137600467863514,26.23009862841533,1008.8448974119876,2.0
211,6.5577580931277515,85.42469278595301,43.77670798047791,45.66384388674863,29.971110928509415,977.3007920583718,2.0
212,6.73252529217694,90.64793299631931,36.50076235918683,45.58039596455043,18.295384896040886,961.3408546792011,2.0
213,6.660591143702511,73.62890113200216,36.43978266998838,44.896230001478905,3.743989884015658,998.0702083139169,2.0
214,6.547360293726327,90.5170447215934,32.276458002091346,45.42292327792183,29.737214889009806,914.5953229078992,2.0
215,6.490170189474074,83.19164381412307,39.25667141365047,45.432515875658474,26.082651209878023,957.1298375813598,2.0
216,6.542882962667222,88.62207273581532,36.96609935702979,44.64732776784007,15.375058966119212,964.5499578080045,2.0
217,6.459140601223588,81.35947449741745,35.019573732200556,45.25109583832823,29.78159605910096,1018.2629858308478,2.0
218,6.5937013103881075,83.79124441291626,39.46887174624041,44.97285437452166,34.43219866633992,1034.7117572879888,2.0
219,6.356279559413764,84.9509374037531,28.531484208637593,45.33225003207837,17.97239759210771,1086.4742346823903,2.0
220,6.279330147361433,78.3052759719353,34.18008238680552,43.55653761935262,22.683509798754837,902.4520684286754,2.0
221,6.516351140254802,93.19936145560199,36.349714059503604,45.639632320585925,29.009124580779645,971.6868072653028,2.0
222,6.1954325974001465,89.25401737163283,41.19767480585681,44.84779477603152,31.195428351190394,988.8261030698831,2.0
223,6.339576242714078,84.41792567091157,33.880423644914835,45.589308024227535,30.863309430322293,891.8210755305475,2.0
224,6.616932723249064,85.90492040716722,32.26909991282349,44.2906796847797,35.05271462084194,929.1265046370494,2.0
225,6.7496480419989915,88.0473247378826,30.11002474724471,44.95661875871435,29.47809830680374,978.124040191929,2.0
226,6.829847184358107,84.44374479214993,32.78242535329228,45.61305863285845,26.7555131838069,941.910004567244,2.0
227,6.7002333697572345,83.10446910659508,33.13227842033368,45.30127829562739,18.431730134270172,1080.8398907928597,2.0
228,6.480865685134386,83.11348929641977,36.56493778015318,44.50072738092187,28.57121769918493,910.9528496513536,2.0
229,6.576967412280134,84.867572598549,33.04932518213318,45.09978585236602,15.456724925547508,984.5681320432727,2.0
230,6.555430010895703,81.90012094393497,40.15732132269064,45.928557176133495,29.719076264953756,1055.563172782121,2.0
231,6.6710513336252655,89.42110701004488,30.99541141940129,44.64387210893759,33.78725388422755,947.5073447915242,2.0
232,6.497283379137374,80.87061105305342,38.592032488958424,45.25820321816906,38.67526318663173,1043.8385064617246,2.0
233,6.682250345876666,80.20775313541375,39.57648443865345,44.80932965319729,26.808924345505112,996.8307337132704,2.0
234,6.778067997039671,82.75098720944884,28.781645451628982,44.01374478629377,30.001551917304344,1038.6744104869113,2.0
235,6.572665311108487,83.19335898954927,31.242075044972818,45.413203914144376,42.40534374797194,940.4321050836406,2.0
236,6.3084518044575475,84.09323378035518,35.531184118158876,45.3880028581333,30.814437294395134,1005.5751727787344,2.0
237,6.4200054288984685,84.54219321437566,36.844662179409305,44.928834400890224,25.224181613235817,938.9387459866172,2.0
238,6.750209792040339,88.17001068365202,35.8514958100131,44.54238809062475,25.472485524279904,923.3774322410039,2.0
239,6.503481304156734,79.56545218064902,37.76648172545402,44.00896672022178,38.19593788613613,940.448372421415,2.0
240,6.677234848451195,84.39713415713001,37.29759902346016,44.47500843511725,13.627138818944143,1068.6731654372131,2.0
241,6.513928708482181,83.08276450547768,38.91745632100526,45.40053862477604,32.42681274267566,960.3934930892254,2.0
242,6.6078754838801155,81.04895561282206,33.5663080775588,45.608099227419245,28.602373470292118,890.2269255184942,2.0
243,6.348995549436058,84.54159407921269,39.45351186716483,44.790201088886995,25.97128854365998,947.9891587862594,2.0
244,6.52846293228049,86.1716078146764,32.7224874433457,46.00545238303563,41.849115519185276,1043.941489040136,2.0
245,6.563440887082202,82.34262733667826,34.98043261993771,44.41909020222996,24.622835168042087,1034.4367486210583,2.0
246,6.646931655586354,85.63545723285036,45.461522189941576,43.80827087808444,27.38037295747007,997.8252126009332,2.0
247,6.89094572922757,86.00517601814711,29.957198107905622,44.83727004350054,22.495839149198932,1013.5631858871316,2.0
248,6.444301230100533,84.758661554436,30.77240644613404,45.06759808171686,31.07414649578468,1046.791696210606,2.0
249,6.5773654273777575,84.15460946923452,25.525504371089113,45.37651096382186,31.599679520886156,1007.2701601061393,2.0
250,6.8467472139278,88.75724122552194,33.174789402836005,45.367008803447476,30.825634789233774,1040.8256854170916,2.0
251,6.563486260756768,87.14807386808798,40.16752493437976,43.93128040051437,23.54877390879658,955.403177095245,2.0
252,6.371620175080391,81.47736386976904,32.37539819488896,44.77924950704444,16.525490023279282,966.1071475414119,2.0
253,6.836129644042644,83.55264281109602,43.569904413011784,44.58236596715336,37.52156662574265,952.4274421561088,2.0
254,6.760273946955561,79.30303059195323,37.61112326319088,44.57066879013862,23.412234610841097,963.3315752169046,2.0
255,6.519716057009399,78.72350585994997,21.193359258286897,46.301889740075765,17.829019227899654,857.122106933724,2.0
256,6.55935257272307,82.76660282442339,27.983303039974004,44.92101699606871,25.146659012789854,920.5320535248565,2.0
257,6.549826704537438,82.70354395292463,37.070742108221296,45.510319285145314,22.759643819995702,959.542277416403,2.0
