Unnamed: 0,pH,N,P,K,Temp,Rain,Crop
483,7.350759096013024,27.358258173173777,69.96552877823258,20.07499422607141,28.75701269453436,857.0953447591781,4.0
366,7.41174270825318,47.17801729479928,23.25893368914188,19.72630621774169,18.11240212360832,370.7324779309324,3.0
287,6.602408069733742,82.78028746325306,33.37267160811686,45.95641029363994,32.919131035490935,974.0653905538744,2.0
818,6.513470108397825,35.06284741965835,44.8840116981621,49.96523355669543,20.79292396122265,669.7771385164097,8.0
776,6.091638715365742,110.95635279708868,51.854852007711735,50.0756524690638,16.220334032539,1371.6864253868123,7.0
898,6.6308048048173935,30.65832404847225,46.52156443303026,50.846645702171166,28.34893134010639,691.273794425592,8.0
851,6.531770315505338,30.4045550082314,45.76197532784688,49.73101930220568,34.40359339164575,695.7943642340199,8.0
636,8.226898166139112,100.14178965296742,50.187002736424766,49.84029121389428,24.66283350942974,191.70639709952772,6.0
62,7.647273382381302,110.89538658993894,54.48056902011871,48.94837535537208,31.91303570276045,960.73495250867,0.0
256,6.55935257272307,82.76660282442339,27.983303039974004,44.92101699606871,25.14665901278985,920.5320535248565,2.0
694,7.6782922700868195,100.51977457240817,55.90135201688649,50.48618221502082,37.90239777778301,171.3126147202452,6.0
76,7.596216449050968,108.58456165404672,38.07192485054775,49.44664335658861,31.04983954645458,888.8404148432935,0.0
702,6.46456236988915,112.56911474568298,42.74425278228846,49.7576824422206,7.471418178694398,1412.5072559398477,7.0
165,7.106230984383658,174.33846941184274,96.0173924469646,99.2993625133356,16.915000384523218,721.0117567265886,1.0
456,7.085510167111229,25.32666169781359,72.89836333012903,19.72612820934172,26.949994311470785,747.4672307863361,4.0
95,7.511286029402494,112.44046804478631,39.86273297526449,49.555189035349024,22.821268501992407,995.6258230593776,0.0
897,7.0235821960638525,27.762878137405288,48.369706130331046,49.59448093352566,31.530985933863438,777.5643111602777,8.0
424,6.893966400573702,21.036817650051237,64.23174561486722,19.71579207708216,28.998773161262545,810.3508987936448,4.0
838,6.784738136212044,33.34292717312986,49.10992336497301,50.3613429732162,20.403596437535374,676.1089430631431,8.0
734,5.935312325291208,112.29616740985765,42.98236256422516,49.98486332686424,11.86185693651723,1402.7358223797776,7.0
19,7.423607720074258,113.44070915713286,44.90177308885368,48.89050270513168,25.946968907603413,956.262590372951,0.0
499,6.97464768723771,25.42874512535553,63.92117730463101,19.530669872573423,28.28023476553936,786.1694370012641,4.0
225,6.749648041998992,88.0473247378826,30.11002474724471,44.95661875871435,29.47809830680374,978.124040191929,2.0
885,6.295848394483574,29.113352358764157,43.88065215697649,50.07161887006156,39.56263276905246,666.0230795513886,8.0
625,7.679805032737032,95.63878558721667,45.28636748167262,50.71807805387335,8.868167675650302,99.36838178290704,6.0
459,7.280130293692016,20.792824489221573,65.80000938776953,18.880914225763554,33.319093762782835,861.6122363523976,4.0
399,7.56440873482083,48.83441014966032,30.178121419657195,18.8374318510272,32.26995739712114,367.7995678188773,3.0
345,7.621622238288306,50.88234502015526,34.810747906557815,19.36791852231561,46.66984766918272,352.9498571167884,3.0
149,7.024883706444202,173.25893604198612,101.34171589241488,100.83222415489962,14.671318190878868,676.4695903541203,1.0
446,7.375837528222776,23.519386504926143,65.55497590300328,20.00856095372948,44.02347060625161,790.6282706769198,4.0
706,6.067594441796514,108.20242956509846,55.47671768788473,51.41277993842866,19.837939757634565,1346.558411280292,7.0
34,7.746153132193104,103.834243343313,41.03875789614787,50.1393783279769,23.173025252021556,840.428334338792,0.0
674,7.934495308662349,96.29016039134817,52.98052626430094,49.11457683379696,10.900037273244855,196.13419379776863,6.0
125,6.8363307975252825,175.06630987357562,98.85608506613154,100.94707004343212,35.716065785493164,777.7491671889178,1.0
75,7.591007867603598,109.31555949720416,43.027249165993055,49.83093998643142,29.227268931875926,880.3778458170123,0.0
698,7.926543968000965,104.7979364261133,59.18826729389992,49.35802200654948,9.006591336494449,235.5986853277794,6.0
457,6.961320346495143,23.540167358646737,69.41509485568429,20.090602523571448,16.59884154860866,713.4785740361689,4.0
833,7.187927491608967,36.916809690670014,46.42668243002805,50.22781966458692,21.65874920185128,669.7175509829225,8.0
82,8.125699234416416,105.14152421421949,52.45270364044209,49.31433383072388,24.72042386700837,929.130478388179,0.0
15,7.764905024012913,113.38875430638842,37.46191813840973,50.20878323998396,12.948364136150268,990.1974342959234,0.0
728,6.806654713735622,104.74636685394192,55.97592576386267,50.64434460297967,31.34402606968739,1366.083782288183,7.0
619,7.996343450756455,92.41393621300251,37.90764407253232,50.34852894427884,31.14845847246112,144.54176272412016,6.0
45,7.766115707331137,105.65471115433752,38.58034682314437,49.88590774352389,24.545910329988708,892.558506161669,0.0
307,7.964391193418262,51.4219240133313,12.979210237597716,20.476628070825285,34.72852668542079,457.6493810325626,3.0
60,7.244842258635434,105.71407692681656,39.951856972616014,50.7023537846052,29.685190030433425,981.3400183364464,0.0
544,7.906520274154455,91.0994091102237,25.08640956938161,9.75416542460989,41.83910727278381,677.617390468477,5.0
14,7.679318021108218,104.46166653364254,46.6954230291393,50.65657288959803,23.43576420236988,1030.7629236843277,0.0
32,7.619587287998324,117.43177716805307,51.45557152021678,50.200563901207886,46.84884797263364,817.849827110959,0.0
207,6.554535783637399,84.836207213196,38.849856787728704,45.06598421697075,15.980970216735816,958.7047426017496,2.0
46,7.763309290451578,104.68613539296872,45.6718545023904,49.77103764915928,33.48959081733042,904.4631696677384,0.0
846,6.818005130741896,26.166955054860345,47.95574761542025,49.24621610536816,24.94411008492217,680.3211170413422,8.0
472,7.160416803374309,27.194152577384656,68.33824811706516,20.04638127696723,30.803772230390525,802.7960479555196,4.0
349,6.982445215633593,47.55510508637408,27.400482062136213,19.937752983601246,41.518447982772415,499.7380723303119,3.0
57,7.378656080449025,105.19073616306254,49.36966690825308,49.74515332324128,29.35783601195492,905.571075909931,0.0
309,8.108415684633941,50.002234594726495,26.008137795275434,19.296575655503712,33.91610334947546,484.89210603405866,3.0
857,6.14239070176667,30.345369348145944,55.43957057351891,49.08154193051522,43.32466862273168,668.0168745506793,8.0
348,7.230868228468773,50.85573689706594,18.58701301228423,20.96524807795627,33.154943532358544,441.27826024678336,3.0
18,7.733881438544412,105.2196159429195,47.13112481614999,49.99764597945994,34.61027744620294,973.7938181247232,0.0
164,7.113566920524353,170.00282310586422,99.45967361050036,100.94073077163056,17.93574827071992,826.8379310579159,1.0
167,6.931715353217831,175.40650289013482,100.46583222659666,100.0147745265996,30.253778104278613,766.3872400265865,1.0
299,6.7076993887375,80.63041583064606,29.89501271523862,44.42886006943064,21.21505618407865,966.9526146111492,2.0
691,7.771835365386725,109.2784135954694,51.23211827450987,50.88277814867215,10.05622462684322,115.7822001655242,6.0
719,5.796681748593934,109.64693559082788,46.382143512561726,50.26969870632598,24.53262807301993,1285.789171192913,7.0
879,7.062409666267955,36.99535864322846,51.56474151350716,49.72563674440691,38.91195056270004,701.2235077828385,8.0
849,7.023541150561162,28.841419627833027,57.39508582355617,50.25961149474317,19.66640665584289,663.5827328306475,8.0
283,6.7846913261763095,81.15575322853685,34.865818911658565,44.40974072654785,26.192920778234065,959.1942908667252,2.0
414,7.158835167406142,24.896286098950384,77.38517713226139,20.475233116465933,32.36743207846656,873.2286488815486,4.0
180,6.633950666990432,178.87299205771916,112.50054252006986,100.09399566320684,35.78102403151322,725.7477495545709,1.0
845,6.8034662689573775,23.180897945095783,49.10036506778199,49.948658030952906,21.65923818030685,627.7478304503044,8.0
314,7.808655371391342,44.29357527524977,19.10564059743084,20.37240643856683,31.32480809516685,457.6828960793823,3.0
251,6.563486260756768,87.14807386808798,40.16752493437976,43.93128040051437,23.54877390879658,955.403177095245,2.0
468,7.455804267218862,20.10277900181121,69.5230793635597,20.22840115772161,41.24162981026991,776.8558862013465,4.0
194,6.990199544774454,182.81949733896283,95.4222113891779,99.53666541917032,34.2728600782615,750.5708567167087,1.0
174,7.030987797583779,172.99244881131148,102.8260494167076,100.27713922399504,47.07357993599648,696.7734640786482,1.0
129,6.66987076564268,172.65410260477216,93.06009778333488,100.39330428966876,35.574156044361594,783.6246766451854,1.0
703,6.285993960305374,112.03673657606598,53.53209413773112,49.58774183636774,13.134829095515148,1323.5597282007443,7.0
479,6.53818714583686,31.070868034551356,72.08869407980123,19.814901503235337,27.899939660766087,873.9625881036429,4.0
617,7.659045441281406,92.83985998993008,48.95511315059577,49.89193486836727,35.96603081198223,123.38771596049988,6.0
99,7.563567093585306,110.12547226906533,47.12913436762915,50.89912050650858,30.73420025359425,986.5424058810884,0.0
503,7.499732130060074,94.53639552857436,25.348227322532846,10.409663100140214,34.61751417343276,515.7219365538647,5.0
467,7.08501475189379,25.00668030684679,67.96879569552137,19.693025453675595,27.385225272822296,914.0402334366196,4.0
670,8.378924496346341,98.42980349322984,56.21207587459753,50.795310169949545,13.277556541429322,155.593461360948,6.0
612,7.196670506415074,106.02018875981112,48.50437625430804,50.454572244934994,15.790241254253694,160.3783871961497,6.0
556,7.734157378241215,89.38549646989561,22.713734051828474,9.709465167275376,34.0951678816707,691.6455729435459,5.0
263,6.734382383054103,92.59575271761103,30.74936091403506,46.05518506263122,16.374606417676596,1017.3925512720424,2.0
505,7.47228894282431,92.40855966137129,21.52032618808901,9.682984700131511,46.54082463037529,562.6132579782775,5.0
10,7.877235892463954,107.33037689882762,42.74145530334119,49.71328233851802,38.28535206696438,921.8628448359724,0.0
892,7.5126204251599935,26.566734732274817,47.40047568935585,49.573806756152095,18.417138393280943,700.755963535217,8.0
875,6.453188641157673,31.656894674312817,49.52067019232243,49.58414833760669,18.415787909996368,739.2225613870845,8.0
242,6.607875483880116,81.04895561282206,33.5663080775588,45.608099227419245,28.60237347029212,890.2269255184942,2.0
515,7.489714237758438,96.4228123840368,29.2811044860342,9.81940093114845,36.78538614035319,584.6264746774261,5.0
208,6.268835109490302,88.32429499313513,37.28495467032279,45.2405891611975,30.42250626191868,1026.1378269999657,2.0
123,6.975557220518201,166.02724465731646,98.98697616501536,100.46334135531052,38.00218452885751,785.6710705377659,1.0
44,7.450332099666201,113.2810697593351,46.100924851439295,49.870466341603326,23.728857766670465,867.8876549949018,0.0
173,6.743722015873621,175.45471652177446,108.16126440857906,99.8340373346458,37.15392564048994,740.6890634724735,1.0
529,7.74370398856055,85.7872586348685,31.344040433172,9.742045089097022,39.7085615580308,530.9811723979595,5.0
52,7.744535401415918,115.08505115572169,43.00615764102579,49.53954860691736,45.024084173523406,1022.7833050302696,0.0
501,8.06175488025878,96.1927988118452,30.18710647430428,9.275265480554276,27.912488778841443,590.9356278475067,5.0
877,6.498943914815982,31.815438334990645,53.39826753251321,48.76126538425478,31.032497362900727,622.7392492555963,8.0
567,7.643078456232621,92.8663384144955,27.976615637862672,10.42032702781239,45.39669273223887,519.5810827940359,5.0
566,7.7668452921647475,92.1489066086097,23.11862659411683,9.702596252845897,33.44428069529456,573.5745510506902,5.0
590,7.717940168619687,82.34963124437532,18.011393386830648,11.350051870816044,51.22286336587084,548.3610036604148,5.0
202,6.458564814697842,79.58687732547249,43.99911100425293,44.38632292809934,27.776738366101124,963.8438586136682,2.0
531,8.185874410179238,88.46645373377477,19.16580232376565,9.8344456562048,30.642927450041444,648.7447785389454,5.0
214,6.547360293726327,90.5170447215934,32.276458002091346,45.42292327792183,29.73721488900981,914.5953229078992,2.0
262,6.821628707186298,87.47384318067984,31.0380053044314,45.81248667060587,27.050104117530523,905.2829683090164,2.0
182,7.021860340898418,169.03440890513966,91.31822497084912,100.85317903428464,27.583289380375284,768.4882726146255,1.0
235,6.572665311108487,83.19335898954927,31.242075044972815,45.413203914144376,42.40534374797194,940.4321050836406,2.0
254,6.760273946955561,79.30303059195323,37.61112326319088,44.57066879013862,23.412234610841097,963.3315752169046,2.0
404,7.272342624208615,20.99191907946132,63.5240718763374,20.20557684077915,35.58303615684664,795.4516799803541,4.0
312,7.614078129150553,45.03284923689047,29.83623898657703,20.249645093017456,21.26955491053259,386.5209886781448,3.0
356,6.781527560715016,54.26562887130826,35.92372993142335,19.873434496818984,16.84111387442038,355.44728890383726,3.0
433,7.056207350440272,26.42667470992268,62.02379990493911,20.207548220791733,33.03453508744535,785.2255552047467,4.0
215,6.490170189474074,83.19164381412307,39.25667141365047,45.43251587565848,26.082651209878023,957.1298375813598,2.0
545,8.238599295422942,94.24141079402506,17.262892926209073,9.145197129715138,49.30620730406142,545.6221878107729,5.0
110,7.007876034166716,176.5360363207206,98.50618836426156,99.52401596046992,39.76404938052059,793.9168196710168,1.0
630,7.378634962383788,99.4464100883706,55.66158219721677,50.1466992615418,25.953162475441992,153.46274636400585,6.0
103,6.762459629353244,174.93711330627218,102.65752592358838,99.47702023562525,28.40230709379429,816.1790695966592,1.0
409,7.002016257640279,26.470046564467943,69.05492763788264,19.5674964613092,34.08436263339699,777.276417785603,4.0
500,7.66390674242719,95.12382277156794,20.575847742231996,10.891455920950737,42.34482348303061,577.2684618617235,5.0
228,6.480865685134386,83.11348929641977,36.56493778015318,44.50072738092187,28.57121769918493,910.9528496513536,2.0
497,6.848932398577459,27.79679683621872,65.77358865024983,19.438442884835595,26.73435616462108,797.0833164818362,4.0
582,7.616074107790617,83.6444552528046,26.819513367336256,9.207431979746094,34.41776830395341,610.4754525484869,5.0
756,6.221678240380467,107.35790407900927,47.158011921330726,50.06640962564008,21.002430268787453,1350.5942182244094,7.0
238,6.750209792040339,88.17001068365202,35.8514958100131,44.54238809062475,25.472485524279904,923.377432241004,2.0
205,6.346459653427928,83.01268109200609,37.69767764406307,44.60113244812076,21.286920276036096,909.3492197984282,2.0
423,6.946530080708911,27.56019200336966,71.57141378328609,20.4040003321408,39.2089135413996,867.6980954712694,4.0
119,7.553753937854452,176.75523891301316,102.60199106439993,99.99058157128748,38.57727333973613,725.6108513650555,1.0
796,6.149213097362253,111.48834943194969,40.85304763951978,50.328805795421566,27.0752637032834,1416.6213175788855,7.0
160,6.883938204819081,172.25021659170784,99.4417520769617,99.67529263524528,31.061763428560774,798.0782973180148,1.0
797,5.939471391212651,107.10222248758464,52.724713232994944,50.38939467589784,33.61696271728182,1435.0291432242198,7.0
652,7.517327299690056,96.2705411059157,43.18591072947357,49.54680750310708,34.83164767107717,102.43107285744846,6.0
316,7.853713725903967,51.51667080145886,23.3484487068967,19.9476723601358,30.02075609621603,449.33309817679486,3.0
752,6.51363949254093,112.62622405682885,47.09045800847385,49.942842269324,23.179032403326627,1353.8852305866158,7.0
1,7.642502966613495,102.44143179041188,45.35780294600307,50.01879374481377,36.10305086907991,961.9123639139792,0.0
843,7.251539323029583,37.118752188649054,53.4465127531899,49.626745229310814,36.05602345945205,584.099947277316,8.0
131,6.772701384497393,171.61511250430854,103.0192287163544,100.04792996812849,30.8261950767889,759.880686978331,1.0
268,6.505524244124367,85.63236013036858,26.39325436377948,45.89996970364098,24.389724563790804,965.304637924454,2.0
856,6.471621979963434,35.02478623946877,43.708014131893606,49.710523902600606,15.210440969814336,751.7202319954694,8.0
418,7.40391655538351,26.33095239826221,74.67730674856735,19.42796617155424,29.57376572277989,797.2143055641236,4.0
819,6.859345112512412,40.37976574183062,54.36315396902148,49.273138694003286,27.287181138355415,719.8347872979897,8.0
432,7.200996246268419,24.432839523983947,71.58410980393991,20.30628379079389,19.052878532380877,708.7793363481555,4.0
863,7.857838839513892,37.81882895354025,54.57676427026208,50.82803741736697,33.95631343550331,703.9051731063096,8.0
642,8.087048189257237,98.3997430777618,60.24823818371219,48.81343609050077,11.8028662324445,90.09096316180832,6.0
577,7.2429537024826836,91.17080093947644,28.64617522474298,9.88043340468173,40.6057804623697,518.9724229595025,5.0
302,7.992976367339737,51.294640727226366,26.49967815826577,19.76833428279925,21.75318834609383,379.51223736983707,3.0
671,8.001841940326875,93.14633887215616,51.13829549818137,50.39372748709825,32.7032802457195,223.99676561158432,6.0
390,7.543044230070957,57.46684925356669,23.72600714876067,19.0982554580674,26.80898351906064,478.6272891372983,3.0
785,5.9850267378031,115.12305454808916,53.94545208612585,50.55608559835854,25.449081520376374,1344.8279627859786,7.0
742,6.005251894741869,107.44667073543332,40.15109216134372,50.14173265099121,10.64591518999204,1299.511924747673,7.0
439,7.729143908086174,26.49020335090081,66.39531253497006,19.40754532275739,22.10896187769302,824.2716107790973,4.0
775,6.072634747570901,105.2186274476106,40.15780728230754,48.74577905166741,19.44463786608277,1250.844858256242,7.0
59,7.481257882279267,107.20958465089168,41.288345806992666,49.7087623087377,28.983949717666142,947.5960096453896,0.0
731,6.61948496885138,114.57003174963432,59.919551483072034,49.33561164500456,29.27390920833461,1382.1856814948178,7.0
171,6.846829276166377,178.47384048508002,102.91434985473146,100.1313393087816,33.5695508888968,856.4938630720504,1.0
601,7.918531499179477,96.3907954950386,54.09277583622392,49.49393324943627,12.688461629590542,210.28111986850823,6.0
380,7.983340290167026,55.24578914088521,23.927451069447557,20.43793757578974,37.5340923246539,451.1254491371448,3.0
55,7.689842779693493,109.03302883238952,48.0982088730526,49.644906153140006,46.43807943866349,949.5133614477272,0.0
697,7.849992570110585,93.5398372959774,49.90510226317572,49.92497667985263,31.68348557755345,224.43165240859395,6.0
837,6.064581814208251,24.94451011994019,47.468981556832304,49.7604535077847,19.285457947446925,754.3104609482205,8.0
384,7.987082072584791,51.694329763615215,22.884075813912183,19.966398916818115,24.452007856760613,473.900281698606,3.0
595,7.586221739036367,87.53354594418016,33.54038890520683,9.424070743883004,43.61676731615958,622.3510640673588,5.0
4,7.553746571294617,110.19362855362958,50.63231743514,50.64228141182934,17.78762157242506,991.819793516975,0.0
787,5.849998292395256,102.78811702211873,47.1528121019528,51.0178296838195,23.22398703370479,1350.2858342955894,7.0
413,7.313789847179682,27.62125479328299,70.10036132400698,19.90261203283319,10.946235261389416,867.3897457990602,4.0
493,7.534542087194484,33.4787937855054,69.97156686747411,20.12632978815036,15.037463125907117,763.7255237202477,4.0
679,8.000542012016185,94.7502134549255,55.29806084766821,49.67008325760011,6.037992215916685,174.16549746958935,6.0
755,6.056025746316275,102.83911957818373,60.953143451463504,50.33132789711158,11.984545407578484,1349.1107420170251,7.0
370,7.769551460422461,51.00536287660416,32.00336592121461,20.044596701858005,26.04542538049402,355.3884160547998,3.0
781,6.251211426410948,106.26634476019557,43.73488017988342,50.54073475392332,23.79156075290309,1369.7224730388405,7.0
783,6.272935849563277,102.94705633177136,53.50534516787809,49.99957399205845,13.538688089458867,1362.8016105792858,7.0
71,7.374760513928098,110.7348371720454,42.95400769745658,50.18283214040313,23.41135802754079,996.6455165829956,0.0
320,7.052220394122871,51.2218223464804,25.61738356057199,19.88281894037461,28.898158739681907,417.8677215979302,3.0
441,7.2349116899255135,26.772301876338688,63.87442850775713,19.677212209649603,19.76198705905472,805.095791866664,4.0
267,6.305127457331662,84.63082431242513,33.25482280569732,45.05426518927968,15.844758345067223,933.9496531874444,2.0
599,7.490250132903228,87.81941312091344,18.99867389549702,9.679929834911642,16.689421240774735,564.6755826931753,5.0
605,7.335934245134079,103.31684214139452,44.29325193818018,49.63519330576072,26.72215031637887,141.1180758809013,6.0
815,6.766240980656901,25.524947236476613,48.180565212548274,50.25244817002058,26.82841379918461,600.2910263192061,8.0
436,7.0309478935946,26.175706247701164,75.37067352494716,19.37423457871441,33.4459731255327,901.2582129410436,4.0
899,6.511501188213809,21.31028013954468,53.51666775383359,49.83639318995457,20.40292104465585,686.5080455767234,8.0
166,6.422071960661814,171.9392921634393,94.198745303578,100.03373326207291,35.0284581393413,865.8677417767155,1.0
443,7.528954538876198,23.49903603381678,75.92751847712762,20.09955905411175,35.51076305067233,821.7740974617037,4.0
8,7.65635096798174,111.15963537916362,37.23131485558924,50.94959938837536,24.70879518379162,981.85038228408,0.0
629,7.761452786072257,100.22659367538996,42.38034849768254,49.34696131889356,11.897525782133537,131.13939600705768,6.0
609,7.688495872004886,98.99143621539916,41.35618905693271,50.60637569792557,18.72097183879505,200.44995607893856,6.0
850,6.843193554104519,24.711505725639668,50.456164189772174,50.85077781460082,19.88237407693945,622.4764086534278,8.0
442,6.885660480575584,31.24214172314513,73.44810032698457,20.250602536086003,36.423876171985626,870.1466552746788,4.0
105,6.485985959791865,178.0488444842237,105.47429043028129,100.34546272808922,19.882594078215497,819.0869055732351,1.0
30,7.543821231481564,106.14889685459744,43.62253647036336,49.94116594868533,41.41094887846114,864.2507327987489,0.0
550,8.259237891672015,92.2712878258142,24.697191827017964,9.696939624842964,20.692735361354416,476.2642481914492,5.0
852,6.677621214236782,21.881951281110645,58.48244595319569,51.48137186164099,26.831955677085805,721.9394534892471,8.0
223,6.339576242714078,84.41792567091157,33.880423644914835,45.589308024227535,30.863309430322293,891.8210755305475,2.0
296,6.992274307193345,85.11816331749367,43.07349168121475,45.105877724478006,31.663462811689577,959.1733585795585,2.0
478,7.11982210407497,25.111430165424185,74.14338207106583,20.38416100178223,40.701060882927706,852.2783143865651,4.0
532,7.363684541892665,89.09653955472773,17.911731656196675,9.332895651486233,22.2810479618161,626.2778233527155,5.0
201,6.549558448613959,83.1693694156623,33.27615863325537,45.10507340579191,34.65874024629633,934.3411924950458,2.0
663,7.342830996101742,104.83472064348253,55.80310246547314,48.94485749407584,19.033380893861192,141.68362310562898,6.0
72,7.816464246914388,111.10755925145492,51.13087776388053,50.251418027645016,26.010230773953342,869.2535226924664,0.0
232,6.497283379137374,80.87061105305342,38.59203248895842,45.25820321816906,38.67526318663173,1043.8385064617246,2.0
364,7.394015017020317,53.87755790883279,20.80409039815384,20.25899888469126,26.47953323500862,419.42203613703225,3.0
58,7.5068263393716785,107.46239461999332,49.13847180795185,49.90845692439453,39.48112116781274,974.8439971358698,0.0
273,6.770659133111069,81.97138736422559,35.01806774388882,44.07690270039156,20.3294893546849,986.103217211752,2.0
239,6.503481304156734,79.56545218064902,37.76648172545402,44.00896672022178,38.19593788613613,940.448372421415,2.0
600,8.044674615218131,91.92695226395466,55.86544416840202,50.47235622049291,21.083848608174165,117.82103651735508,6.0
